file,processed,processed_time
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_171218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_172218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_173218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_174218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_175218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_180218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_181218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_182218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_183218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_184218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_185218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_190218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_191218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_192218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_193218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_194218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_195218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_200218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_201218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_202218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_203218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_204218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_205218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_210218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_211218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_212218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_213218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_214218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_215218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_220218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_221218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_222218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_223218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_224218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_225218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_230218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_231218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_232218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_233218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_234218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200519_235218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_000218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_001218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_002218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_003218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_004218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_005218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_010218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_011218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_012218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_013218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_014218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_015218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_020218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_021218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_022218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_023218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_024218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_025218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_030218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_031218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_032218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_033218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_034218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_035218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_040218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_041218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_042219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_043218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_044218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_045218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_050218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_051218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_052218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_053218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_054218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_055218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_060218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_061218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_062218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_063218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_064218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_065218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_070218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_071219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_072218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_073219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_074219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_075218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_080218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_081219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_082219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_083218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_084218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_085219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_090218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_091218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_092218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_093218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_094219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_095218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_100218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_101219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_102218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_103219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_104219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_105218.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_110219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_111219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_112219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_113219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_114219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_115219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_120219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_121219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_122219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_123219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_124219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_125219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_130219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_131219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_132219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_133219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_134219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_135219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_140219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_141219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_142219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_143219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_144219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_145219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_150219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_151219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_152219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_153219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_154219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_155219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_160219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_161219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_162219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_163219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_164219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_165219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_170219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_171219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_172219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_173219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_174219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_175219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_180219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_181219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_182219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_183219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_184219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_185219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_190219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_191219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_192219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_193219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_194219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_195219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_200219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_201219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_202219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_203219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_204219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_205219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_210219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_211219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_212219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_213219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_214219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_215219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_220219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_221219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_222219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_223219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_224219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_225219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_230219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_231219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_232219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_233219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_234219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200520_235219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_000219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_001219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_002219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_003219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_004219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_005219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_010219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_011219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_012219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_013219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_014219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_015219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_020219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_021219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_022219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_023219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_024219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_025219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_030219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_031219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_032219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_033219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_034219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_035219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_040219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_041219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_042219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_043219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_044219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_045219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_050219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_051219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_052219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_053219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_054219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_055219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_060219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_061219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_062219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_063219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_064219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_065219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_070219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_071219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_072219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_073219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_074219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_075219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_080219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_081219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_082219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_083219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_084219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_085219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_090219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_091219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_092219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_093219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_094219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_095219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_100219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_101219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_102219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_103219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_104219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_105219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_110219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_111219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_112219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_113219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_114219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_115219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_120219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_121219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_122219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_123219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_124219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_125219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_130219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_131219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_132219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_133219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_134219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_135219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_140219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_141219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_142219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_143219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_144219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_145219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_150219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_151219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_152219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_153219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_154219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_155219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_160219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_161219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_162219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_163219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_164219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_165219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_170219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_171219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_172219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_173219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_174219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_175219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_180219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_181219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_182219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_183219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_184219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_185219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_190219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_191219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_192219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_193219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_194219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_195219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_200219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_201219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_202219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_203219.wav,false,
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200521_204219.wav,false,
