file,time,date,processed_time
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_154218.wav_clicks.jld2,2020-05-11T15:42:18.0,2020-05-11,2020-05-26T19:54:46.846
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_155218.wav_clicks.jld2,2020-05-11T15:52:18.0,2020-05-11,2020-05-26T19:55:04.299
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_160218.wav_clicks.jld2,2020-05-11T16:02:18.0,2020-05-11,2020-05-26T19:55:07.768
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_161218.wav_clicks.jld2,2020-05-11T16:12:18.0,2020-05-11,2020-05-26T19:55:23.938
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_162218.wav_clicks.jld2,2020-05-11T16:22:18.0,2020-05-11,2020-05-26T19:55:27.916
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_163218.wav_clicks.jld2,2020-05-11T16:32:18.0,2020-05-11,2020-05-26T19:55:43.665
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_164218.wav_clicks.jld2,2020-05-11T16:42:18.0,2020-05-11,2020-05-26T19:55:47.41
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_165218.wav_clicks.jld2,2020-05-11T16:52:18.0,2020-05-11,2020-05-26T19:56:03.769
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_170218.wav_clicks.jld2,2020-05-11T17:02:18.0,2020-05-11,2020-05-26T19:56:07.28
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_171218.wav_clicks.jld2,2020-05-11T17:12:18.0,2020-05-11,2020-05-26T19:56:24.993
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_172218.wav_clicks.jld2,2020-05-11T17:22:18.0,2020-05-11,2020-05-26T19:56:27.393
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_173218.wav_clicks.jld2,2020-05-11T17:32:18.0,2020-05-11,2020-05-26T19:56:44.894
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_174218.wav_clicks.jld2,2020-05-11T17:42:18.0,2020-05-11,2020-05-26T19:56:47.52
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_175218.wav_clicks.jld2,2020-05-11T17:52:18.0,2020-05-11,2020-05-26T19:57:05.404
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_180218.wav_clicks.jld2,2020-05-11T18:02:18.0,2020-05-11,2020-05-26T19:57:07.712
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_181218.wav_clicks.jld2,2020-05-11T18:12:18.0,2020-05-11,2020-05-26T19:57:25.777
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_182218.wav_clicks.jld2,2020-05-11T18:22:18.0,2020-05-11,2020-05-26T19:57:27.623
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_183218.wav_clicks.jld2,2020-05-11T18:32:18.0,2020-05-11,2020-05-26T19:57:46.326
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_184218.wav_clicks.jld2,2020-05-11T18:42:18.0,2020-05-11,2020-05-26T19:57:49.752
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_185218.wav_clicks.jld2,2020-05-11T18:52:18.0,2020-05-11,2020-05-26T19:58:06.243
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_190218.wav_clicks.jld2,2020-05-11T19:02:18.0,2020-05-11,2020-05-26T19:58:10.464
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_191218.wav_clicks.jld2,2020-05-11T19:12:18.0,2020-05-11,2020-05-26T19:58:26.561
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_192218.wav_clicks.jld2,2020-05-11T19:22:18.0,2020-05-11,2020-05-26T19:58:29.861
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_193218.wav_clicks.jld2,2020-05-11T19:32:18.0,2020-05-11,2020-05-26T19:58:46.597
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_194218.wav_clicks.jld2,2020-05-11T19:42:18.0,2020-05-11,2020-05-26T19:58:50.27
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_195218.wav_clicks.jld2,2020-05-11T19:52:18.0,2020-05-11,2020-05-26T19:59:07.382
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_200218.wav_clicks.jld2,2020-05-11T20:02:18.0,2020-05-11,2020-05-26T19:59:09.933
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_201218.wav_clicks.jld2,2020-05-11T20:12:18.0,2020-05-11,2020-05-26T19:59:28.846
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_202218.wav_clicks.jld2,2020-05-11T20:22:18.0,2020-05-11,2020-05-26T19:59:30.815
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_203218.wav_clicks.jld2,2020-05-11T20:32:18.0,2020-05-11,2020-05-26T19:59:50.351
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_204218.wav_clicks.jld2,2020-05-11T20:42:18.0,2020-05-11,2020-05-26T19:59:51.005
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_205218.wav_clicks.jld2,2020-05-11T20:52:18.0,2020-05-11,2020-05-26T20:00:11.698
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_210218.wav_clicks.jld2,2020-05-11T21:02:18.0,2020-05-11,2020-05-26T20:00:12.011
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_211218.wav_clicks.jld2,2020-05-11T21:12:18.0,2020-05-11,2020-05-26T20:00:30.808
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_212218.wav_clicks.jld2,2020-05-11T21:22:18.0,2020-05-11,2020-05-26T20:00:33.095
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_213218.wav_clicks.jld2,2020-05-11T21:32:18.0,2020-05-11,2020-05-26T20:00:51.499
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_214218.wav_clicks.jld2,2020-05-11T21:42:18.0,2020-05-11,2020-05-26T20:00:53.722
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_215218.wav_clicks.jld2,2020-05-11T21:52:18.0,2020-05-11,2020-05-26T20:01:11.162
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_220218.wav_clicks.jld2,2020-05-11T22:02:18.0,2020-05-11,2020-05-26T20:01:13.558
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_221218.wav_clicks.jld2,2020-05-11T22:12:18.0,2020-05-11,2020-05-26T20:01:30.136
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_222218.wav_clicks.jld2,2020-05-11T22:22:18.0,2020-05-11,2020-05-26T20:01:33.778
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_223218.wav_clicks.jld2,2020-05-11T22:32:18.0,2020-05-11,2020-05-26T20:01:50.55
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_224218.wav_clicks.jld2,2020-05-11T22:42:18.0,2020-05-11,2020-05-26T20:01:54.334
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_225218.wav_clicks.jld2,2020-05-11T22:52:18.0,2020-05-11,2020-05-26T20:02:11.586
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_230218.wav_clicks.jld2,2020-05-11T23:02:18.0,2020-05-11,2020-05-26T20:02:13.998
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_231218.wav_clicks.jld2,2020-05-11T23:12:18.0,2020-05-11,2020-05-26T20:02:31.761
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_232218.wav_clicks.jld2,2020-05-11T23:22:18.0,2020-05-11,2020-05-26T20:02:34.451
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_233218.wav_clicks.jld2,2020-05-11T23:32:18.0,2020-05-11,2020-05-26T20:02:52.583
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_234218.wav_clicks.jld2,2020-05-11T23:42:18.0,2020-05-11,2020-05-26T20:02:54.747
X:\OdontoceteClicks\clicks\2020\05\MARS_20200511_235218.wav_clicks.jld2,2020-05-11T23:52:18.0,2020-05-11,2020-05-26T20:03:12.797
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_000218.wav_clicks.jld2,2020-05-12T00:02:18.0,2020-05-12,2020-05-26T20:03:15.922
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_001218.wav_clicks.jld2,2020-05-12T00:12:18.0,2020-05-12,2020-05-26T20:03:33.003
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_002218.wav_clicks.jld2,2020-05-12T00:22:18.0,2020-05-12,2020-05-26T20:03:36.074
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_003218.wav_clicks.jld2,2020-05-12T00:32:18.0,2020-05-12,2020-05-26T20:03:52.995
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_004218.wav_clicks.jld2,2020-05-12T00:42:18.0,2020-05-12,2020-05-26T20:03:56.414
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_005218.wav_clicks.jld2,2020-05-12T00:52:18.0,2020-05-12,2020-05-26T20:04:13.254
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_010218.wav_clicks.jld2,2020-05-12T01:02:18.0,2020-05-12,2020-05-26T20:04:16.936
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_011218.wav_clicks.jld2,2020-05-12T01:12:18.0,2020-05-12,2020-05-26T20:04:32.737
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_012218.wav_clicks.jld2,2020-05-12T01:22:18.0,2020-05-12,2020-05-26T20:04:37.47
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_013218.wav_clicks.jld2,2020-05-12T01:32:18.0,2020-05-12,2020-05-26T20:04:52.526
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_014218.wav_clicks.jld2,2020-05-12T01:42:18.0,2020-05-12,2020-05-26T20:04:57.481
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_015218.wav_clicks.jld2,2020-05-12T01:52:18.0,2020-05-12,2020-05-26T20:05:12.601
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_020218.wav_clicks.jld2,2020-05-12T02:02:18.0,2020-05-12,2020-05-26T20:05:18.352
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_021218.wav_clicks.jld2,2020-05-12T02:12:18.0,2020-05-12,2020-05-26T20:05:34.722
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_022218.wav_clicks.jld2,2020-05-12T02:22:18.0,2020-05-12,2020-05-26T20:05:38.881
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_023218.wav_clicks.jld2,2020-05-12T02:32:18.0,2020-05-12,2020-05-26T20:05:54.154
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_024218.wav_clicks.jld2,2020-05-12T02:42:18.0,2020-05-12,2020-05-26T20:06:00.189
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_025219.wav_clicks.jld2,2020-05-12T02:52:19.0,2020-05-12,2020-05-26T20:06:13.664
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_030218.wav_clicks.jld2,2020-05-12T03:02:18.0,2020-05-12,2020-05-26T20:06:22.135
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_031218.wav_clicks.jld2,2020-05-12T03:12:18.0,2020-05-12,2020-05-26T20:06:34.662
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_032218.wav_clicks.jld2,2020-05-12T03:22:18.0,2020-05-12,2020-05-26T20:06:42.387
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_033218.wav_clicks.jld2,2020-05-12T03:32:18.0,2020-05-12,2020-05-26T20:06:54.155
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_034219.wav_clicks.jld2,2020-05-12T03:42:19.0,2020-05-12,2020-05-26T20:07:02.675
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_035218.wav_clicks.jld2,2020-05-12T03:52:18.0,2020-05-12,2020-05-26T20:07:14.432
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_040218.wav_clicks.jld2,2020-05-12T04:02:18.0,2020-05-12,2020-05-26T20:07:22.707
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_041218.wav_clicks.jld2,2020-05-12T04:12:18.0,2020-05-12,2020-05-26T20:07:34.73
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_042218.wav_clicks.jld2,2020-05-12T04:22:18.0,2020-05-12,2020-05-26T20:07:42.947
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_043218.wav_clicks.jld2,2020-05-12T04:32:18.0,2020-05-12,2020-05-26T20:07:55.35
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_044218.wav_clicks.jld2,2020-05-12T04:42:18.0,2020-05-12,2020-05-26T20:08:03.162
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_045218.wav_clicks.jld2,2020-05-12T04:52:18.0,2020-05-12,2020-05-26T20:08:14.451
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_050218.wav_clicks.jld2,2020-05-12T05:02:18.0,2020-05-12,2020-05-26T20:08:23.814
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_051218.wav_clicks.jld2,2020-05-12T05:12:18.0,2020-05-12,2020-05-26T20:08:34.613
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_052218.wav_clicks.jld2,2020-05-12T05:22:18.0,2020-05-12,2020-05-26T20:08:42.736
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_053218.wav_clicks.jld2,2020-05-12T05:32:18.0,2020-05-12,2020-05-26T20:08:54.818
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_054219.wav_clicks.jld2,2020-05-12T05:42:19.0,2020-05-12,2020-05-26T20:09:02.397
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_055219.wav_clicks.jld2,2020-05-12T05:52:19.0,2020-05-12,2020-05-26T20:09:14.716
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_060219.wav_clicks.jld2,2020-05-12T06:02:19.0,2020-05-12,2020-05-26T20:09:21.582
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_061219.wav_clicks.jld2,2020-05-12T06:12:19.0,2020-05-12,2020-05-26T20:09:34.933
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_062218.wav_clicks.jld2,2020-05-12T06:22:18.0,2020-05-12,2020-05-26T20:09:41.85
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_063218.wav_clicks.jld2,2020-05-12T06:32:18.0,2020-05-12,2020-05-26T20:09:55.955
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_064218.wav_clicks.jld2,2020-05-12T06:42:18.0,2020-05-12,2020-05-26T20:10:02.166
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_065218.wav_clicks.jld2,2020-05-12T06:52:18.0,2020-05-12,2020-05-26T20:10:17.62
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_070219.wav_clicks.jld2,2020-05-12T07:02:19.0,2020-05-12,2020-05-26T20:10:22.93
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_071219.wav_clicks.jld2,2020-05-12T07:12:19.0,2020-05-12,2020-05-26T20:10:37.503
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_072219.wav_clicks.jld2,2020-05-12T07:22:19.0,2020-05-12,2020-05-26T20:10:43.875
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_073219.wav_clicks.jld2,2020-05-12T07:32:19.0,2020-05-12,2020-05-26T20:10:59.486
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_074219.wav_clicks.jld2,2020-05-12T07:42:19.0,2020-05-12,2020-05-26T20:11:05.483
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_075219.wav_clicks.jld2,2020-05-12T07:52:19.0,2020-05-12,2020-05-26T20:11:20.324
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_080219.wav_clicks.jld2,2020-05-12T08:02:19.0,2020-05-12,2020-05-26T20:11:25.327
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_081219.wav_clicks.jld2,2020-05-12T08:12:19.0,2020-05-12,2020-05-26T20:11:40.026
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_082219.wav_clicks.jld2,2020-05-12T08:22:19.0,2020-05-12,2020-05-26T20:11:45.985
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_083219.wav_clicks.jld2,2020-05-12T08:32:19.0,2020-05-12,2020-05-26T20:12:00.263
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_084219.wav_clicks.jld2,2020-05-12T08:42:19.0,2020-05-12,2020-05-26T20:12:05.947
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_085219.wav_clicks.jld2,2020-05-12T08:52:19.0,2020-05-12,2020-05-26T20:12:20.331
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_090219.wav_clicks.jld2,2020-05-12T09:02:19.0,2020-05-12,2020-05-26T20:12:26.027
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_091219.wav_clicks.jld2,2020-05-12T09:12:19.0,2020-05-12,2020-05-26T20:12:40.432
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_092219.wav_clicks.jld2,2020-05-12T09:22:19.0,2020-05-12,2020-05-26T20:12:46.156
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_093219.wav_clicks.jld2,2020-05-12T09:32:19.0,2020-05-12,2020-05-26T20:13:00.172
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_094219.wav_clicks.jld2,2020-05-12T09:42:19.0,2020-05-12,2020-05-26T20:13:06.822
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_095219.wav_clicks.jld2,2020-05-12T09:52:19.0,2020-05-12,2020-05-26T20:13:20.261
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_100219.wav_clicks.jld2,2020-05-12T10:02:19.0,2020-05-12,2020-05-26T20:13:26.197
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_101219.wav_clicks.jld2,2020-05-12T10:12:19.0,2020-05-12,2020-05-26T20:13:41.323
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_102219.wav_clicks.jld2,2020-05-12T10:22:19.0,2020-05-12,2020-05-26T20:13:47.954
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_103219.wav_clicks.jld2,2020-05-12T10:32:19.0,2020-05-12,2020-05-26T20:14:00.893
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_104219.wav_clicks.jld2,2020-05-12T10:42:19.0,2020-05-12,2020-05-26T20:14:07.115
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_105219.wav_clicks.jld2,2020-05-12T10:52:19.0,2020-05-12,2020-05-26T20:14:21.074
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_110219.wav_clicks.jld2,2020-05-12T11:02:19.0,2020-05-12,2020-05-26T20:14:27.813
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_111219.wav_clicks.jld2,2020-05-12T11:12:19.0,2020-05-12,2020-05-26T20:14:42.236
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_112219.wav_clicks.jld2,2020-05-12T11:22:19.0,2020-05-12,2020-05-26T20:14:47.821
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_113219.wav_clicks.jld2,2020-05-12T11:32:19.0,2020-05-12,2020-05-26T20:15:02.326
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_114219.wav_clicks.jld2,2020-05-12T11:42:19.0,2020-05-12,2020-05-26T20:15:08.22
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_115219.wav_clicks.jld2,2020-05-12T11:52:19.0,2020-05-12,2020-05-26T20:15:23.563
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_120219.wav_clicks.jld2,2020-05-12T12:02:19.0,2020-05-12,2020-05-26T20:15:28.015
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_121219.wav_clicks.jld2,2020-05-12T12:12:19.0,2020-05-12,2020-05-26T20:15:43.539
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_122219.wav_clicks.jld2,2020-05-12T12:22:19.0,2020-05-12,2020-05-26T20:15:48.047
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_123219.wav_clicks.jld2,2020-05-12T12:32:19.0,2020-05-12,2020-05-26T20:16:03.035
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_124219.wav_clicks.jld2,2020-05-12T12:42:19.0,2020-05-12,2020-05-26T20:16:07.503
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_125219.wav_clicks.jld2,2020-05-12T12:52:19.0,2020-05-12,2020-05-26T20:16:22.758
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_130219.wav_clicks.jld2,2020-05-12T13:02:19.0,2020-05-12,2020-05-26T20:16:27.336
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_131219.wav_clicks.jld2,2020-05-12T13:12:19.0,2020-05-12,2020-05-26T20:16:43.931
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_132219.wav_clicks.jld2,2020-05-12T13:22:19.0,2020-05-12,2020-05-26T20:16:48.162
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_133219.wav_clicks.jld2,2020-05-12T13:32:19.0,2020-05-12,2020-05-26T20:17:05.095
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_134219.wav_clicks.jld2,2020-05-12T13:42:19.0,2020-05-12,2020-05-26T20:17:08.891
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_135219.wav_clicks.jld2,2020-05-12T13:52:19.0,2020-05-12,2020-05-26T20:17:25.691
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_140219.wav_clicks.jld2,2020-05-12T14:02:19.0,2020-05-12,2020-05-26T20:17:29.373
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_141219.wav_clicks.jld2,2020-05-12T14:12:19.0,2020-05-12,2020-05-26T20:17:46.404
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_142219.wav_clicks.jld2,2020-05-12T14:22:19.0,2020-05-12,2020-05-26T20:17:51.092
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_143219.wav_clicks.jld2,2020-05-12T14:32:19.0,2020-05-12,2020-05-26T20:18:07.191
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_144219.wav_clicks.jld2,2020-05-12T14:42:19.0,2020-05-12,2020-05-26T20:18:10.411
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_145219.wav_clicks.jld2,2020-05-12T14:52:19.0,2020-05-12,2020-05-26T20:18:27.514
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_150219.wav_clicks.jld2,2020-05-12T15:02:19.0,2020-05-12,2020-05-26T20:18:30.418
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_151219.wav_clicks.jld2,2020-05-12T15:12:19.0,2020-05-12,2020-05-26T20:18:48.412
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_152219.wav_clicks.jld2,2020-05-12T15:22:19.0,2020-05-12,2020-05-26T20:18:51.091
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_153219.wav_clicks.jld2,2020-05-12T15:32:19.0,2020-05-12,2020-05-26T20:19:08.064
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_154219.wav_clicks.jld2,2020-05-12T15:42:19.0,2020-05-12,2020-05-26T20:19:10.398
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_155219.wav_clicks.jld2,2020-05-12T15:52:19.0,2020-05-12,2020-05-26T20:19:28.056
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_160219.wav_clicks.jld2,2020-05-12T16:02:19.0,2020-05-12,2020-05-26T20:19:30.11
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_161219.wav_clicks.jld2,2020-05-12T16:12:19.0,2020-05-12,2020-05-26T20:19:47.653
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_162219.wav_clicks.jld2,2020-05-12T16:22:19.0,2020-05-12,2020-05-26T20:19:50.941
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_163219.wav_clicks.jld2,2020-05-12T16:32:19.0,2020-05-12,2020-05-26T20:20:07.767
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_164219.wav_clicks.jld2,2020-05-12T16:42:19.0,2020-05-12,2020-05-26T20:20:11.252
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_165219.wav_clicks.jld2,2020-05-12T16:52:19.0,2020-05-12,2020-05-26T20:20:27.344
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_170219.wav_clicks.jld2,2020-05-12T17:02:19.0,2020-05-12,2020-05-26T20:20:30.918
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_171219.wav_clicks.jld2,2020-05-12T17:12:19.0,2020-05-12,2020-05-26T20:20:47.445
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_172219.wav_clicks.jld2,2020-05-12T17:22:19.0,2020-05-12,2020-05-26T20:20:51.43
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_173219.wav_clicks.jld2,2020-05-12T17:32:19.0,2020-05-12,2020-05-26T20:21:07.326
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_174219.wav_clicks.jld2,2020-05-12T17:42:19.0,2020-05-12,2020-05-26T20:21:10.552
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_175219.wav_clicks.jld2,2020-05-12T17:52:19.0,2020-05-12,2020-05-26T20:21:28.362
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_180219.wav_clicks.jld2,2020-05-12T18:02:19.0,2020-05-12,2020-05-26T20:21:31.291
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_181219.wav_clicks.jld2,2020-05-12T18:12:19.0,2020-05-12,2020-05-26T20:21:49.454
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_182219.wav_clicks.jld2,2020-05-12T18:22:19.0,2020-05-12,2020-05-26T20:21:51.076
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_183219.wav_clicks.jld2,2020-05-12T18:32:19.0,2020-05-12,2020-05-26T20:22:10.346
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_184219.wav_clicks.jld2,2020-05-12T18:42:19.0,2020-05-12,2020-05-26T20:22:11.369
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_185219.wav_clicks.jld2,2020-05-12T18:52:19.0,2020-05-12,2020-05-26T20:22:30.067
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_190219.wav_clicks.jld2,2020-05-12T19:02:19.0,2020-05-12,2020-05-26T20:22:31.79
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_191219.wav_clicks.jld2,2020-05-12T19:12:19.0,2020-05-12,2020-05-26T20:22:51.017
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_192219.wav_clicks.jld2,2020-05-12T19:22:19.0,2020-05-12,2020-05-26T20:22:51.398
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_193219.wav_clicks.jld2,2020-05-12T19:32:19.0,2020-05-12,2020-05-26T20:23:10.939
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_194219.wav_clicks.jld2,2020-05-12T19:42:19.0,2020-05-12,2020-05-26T20:23:12.017
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_195219.wav_clicks.jld2,2020-05-12T19:52:19.0,2020-05-12,2020-05-26T20:23:31.829
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_200219.wav_clicks.jld2,2020-05-12T20:02:19.0,2020-05-12,2020-05-26T20:23:32.232
X:\OdontoceteClicks\clicks\2020\05\MARS_20200512_201219.wav_clicks.jld2,2020-05-12T20:12:19.0,2020-05-12,2020-05-26T20:23:52.242
